year,week,home_team,away_team,lowest_opening_spread,lowest_opening_odds,lowest_opening_book,highest_opening_spread,highest_opening_odds,highest_opening_book,home_qb,away_qb,elo_spread,actual_margin
2020,15.0,DAL,SF,-3.0,-110,fanduel,-1.5,-110,betmgm,A.Dalton,N.Mullens,-0.8327315691610789,8.0
2020,15.0,DEN,BUF,-7.0,-110,mybookieag,-0.0,-110,caesars,D.Lock,J.Allen,-3.779884700638294,-29.0
2020,15.0,GB,CAR,8.0,-110,betrivers,9.0,-110,betmgm,A.Rodgers,T.Bridgewater,9.86670442567022,8.0
2020,15.0,IND,HOU,7.0,-110,bovada,7.5,-110,betmgm,P.Rivers,D.Watson,6.4979566980604755,7.0
2020,15.0,LA,NYJ,16.5,-110,betrivers,17.0,-110,betmgm,J.Goff,S.Darnold,15.078524595074356,-3.0
2020,15.0,LV,LAC,3.0,-110,betmgm,3.5,-110,fanduel,M.Mariota,J.Herbert,1.1565426814592445,-3.0
2020,15.0,MIA,NE,1.0,-110,betrivers,2.5,-110,betmgm,T.Tagovailoa,C.Newton,1.621016651496023,10.0
2020,15.0,MIN,CHI,3.0,-110,caesars,3.0,-110,caesars,K.Cousins,M.Trubisky,3.029108180360313,-6.0
2020,15.0,NO,KC,-4.0,-110,bovada,-3.0,-110,lowvig,D.Brees,P.Mahomes,1.2214683501048569,-3.0
2020,15.0,NYG,CLE,-6.5,-110,betonlineag,-3.5,-110,betrivers,C.McCoy,B.Mayfield,-3.8233819508497184,-14.0
2020,15.0,TEN,DET,9.5,-110,caesars,11.5,-110,betmgm,R.Tannehill,M.Stafford,9.667743220213556,21.0
2020,15.0,WAS,SEA,-6.0,-110,bovada,-4.0,-110,williamhill_us,D.Haskins,R.Wilson,-4.670456998247302,-5.0
2020,16.0,ARI,SF,3.5,-110,caesars,5.5,-110,fanduel,K.Murray,C.Beathard,6.784741262759324,-8.0
2020,16.0,BAL,NYG,10.0,-110,bovada,10.5,-110,betmgm,L.Jackson,D.Jones,14.371486895757585,14.0
2020,16.0,DAL,PHI,-2.5,-110,lowvig,-1.5,-110,betmgm,A.Dalton,J.Hurts,2.7327638612851377,20.0
2020,16.0,DET,TB,-9.5,-110,betrivers,-7.5,-110,fanduel,C.Daniel,T.Brady,-8.55967550832799,-40.0
2020,16.0,GB,TEN,3.5,-110,lowvig,4.0,-110,betmgm,A.Rodgers,R.Tannehill,1.1203171307782787,26.0
2020,16.0,HOU,CIN,7.0,-110,betmgm,9.0,-110,williamhill_us,D.Watson,B.Allen,9.436361259863947,-6.0
2020,16.0,JAX,CHI,-7.5,-110,betmgm,-7.0,-110,caesars,M.Glennon,M.Trubisky,-6.45134957529737,-24.0
2020,16.0,KC,ATL,10.0,-110,betmgm,11.0,-110,caesars,P.Mahomes,M.Ryan,10.119354893268632,3.0
2020,16.0,LAC,DEN,3.0,-110,betrivers,3.5,-110,betmgm,J.Herbert,D.Lock,4.130442432289674,3.0
2020,16.0,LV,MIA,-3.0,-110,betmgm,-2.5,-110,betrivers,D.Carr,T.Tagovailoa,-0.18322556846499927,-1.0
2020,16.0,NE,BUF,-7.5,-110,mybookieag,-6.5,-110,betrivers,C.Newton,J.Allen,-4.378546507004443,-29.0
2020,16.0,NO,MIN,7.0,-110,betmgm,7.5,-110,caesars,D.Brees,K.Cousins,7.28581952867918,19.0
2020,16.0,NYJ,CLE,-10.0,-110,fanduel,-8.5,-110,betmgm,S.Darnold,B.Mayfield,-8.627662780196319,7.0
2020,16.0,PIT,IND,-2.5,-110,betrivers,2.5,-110,lowvig,B.Roethlisberger,P.Rivers,-1.6275563962012634,4.0
2020,16.0,SEA,LA,-0.0,-110,lowvig,5.0,-110,caesars,R.Wilson,J.Goff,3.3689225540573897,11.0
2020,16.0,WAS,CAR,1.0,-110,bovada,2.0,-110,betmgm,D.Haskins,T.Bridgewater,-0.5011318732891215,-7.0
2020,17.0,BUF,MIA,1.0,-110,pointsbetus,3.0,-110,bovada,J.Allen,T.Tagovailoa,10.222736718743644,30.0
2020,17.0,CAR,NO,-6.5,-110,betmgm,-5.0,-110,lowvig,T.Bridgewater,D.Brees,-6.267724425711487,-26.0
2020,17.0,CHI,GB,-6.0,-110,mybookieag,-4.0,-110,lowvig,M.Trubisky,A.Rodgers,-1.6607076537239154,-19.0
2020,17.0,CIN,BAL,-12.0,-110,betmgm,-11.0,-110,betrivers,B.Allen,L.Jackson,-10.932005161249192,-35.0
2020,17.0,CLE,PIT,6.5,-110,betmgm,10.0,-110,bovada,B.Mayfield,M.Rudolph,4.161685270172039,2.0
2020,17.0,DEN,LV,-2.5,-110,bovada,1.5,-110,betmgm,D.Lock,D.Carr,1.413779306105145,-1.0
2020,17.0,DET,MIN,-7.0,-110,betmgm,-6.5,-110,betrivers,M.Stafford,K.Cousins,-2.038160796951687,-2.0
2020,17.0,HOU,TEN,-7.5,-110,betmgm,-7.5,-110,betmgm,D.Watson,R.Tannehill,-2.527758095010186,-3.0
2020,17.0,IND,JAX,14.0,-110,betrivers,15.0,-110,betmgm,P.Rivers,M.Glennon,14.050981818707836,14.0
2020,17.0,KC,LAC,-5.0,-110,betmgm,-3.5,-110,bovada,C.Henne,J.Herbert,4.154582867677784,-17.0
2020,17.0,LA,ARI,-3.5,-110,fanduel,-3.0,-110,betmgm,J.Wolford,C.Streveler,3.810255441298297,11.0
2020,17.0,NE,NYJ,3.0,-110,betmgm,4.5,-110,williamhill_us,C.Newton,S.Darnold,7.910653632764026,14.0
2020,17.0,NYG,DAL,-3.0,-110,caesars,2.5,-110,bovada,D.Jones,A.Dalton,-0.6060491614485908,4.0
2020,17.0,PHI,WAS,-2.0,-110,betmgm,1.5,-110,betrivers,J.Hurts,A.Smith,1.3319232929347848,-6.0
2020,17.0,SF,SEA,-5.5,-110,betmgm,-4.5,-110,betrivers,C.Beathard,R.Wilson,-2.9464777299892977,-3.0
2020,17.0,TB,ATL,6.0,-110,betmgm,7.0,-110,bovada,T.Brady,M.Ryan,8.852378953219294,17.0
2020,18.0,BUF,IND,6.5,-110,bovada,7.0,-110,betmgm,J.Allen,P.Rivers,6.633040444516386,3.0
2020,18.0,NO,CHI,9.5,-110,betrivers,10.0,-110,betmgm,D.Brees,M.Trubisky,8.456082407889824,12.0
2020,18.0,PIT,CLE,3.5,-110,bovada,6.0,-110,sugarhouse,B.Roethlisberger,B.Mayfield,3.2370184073556327,-11.0
2020,18.0,SEA,LA,-0.0,-110,lowvig,5.0,-110,caesars,R.Wilson,J.Goff,3.6389598153605847,-10.0
2020,18.0,TEN,BAL,-4.0,-110,betmgm,-3.5,-110,betrivers,R.Tannehill,L.Jackson,-2.7816888221584057,-7.0
2020,18.0,WAS,TB,-9.0,-110,lowvig,-7.5,-110,betmgm,T.Heinicke,T.Brady,-9.883932418253718,-8.0
2020,19.0,BUF,BAL,1.5,-110,fanduel,2.5,-110,betmgm,J.Allen,L.Jackson,0.44760206962833077,14.0
2020,19.0,GB,LA,6.5,-110,betonlineag,7.0,-110,betmgm,A.Rodgers,J.Goff,8.939108002429753,14.0
2020,19.0,KC,CLE,9.5,-110,betrivers,10.0,-110,betmgm,P.Mahomes,B.Mayfield,6.740009406001306,5.0
2020,19.0,NO,TB,3.0,-110,betmgm,3.0,-110,betmgm,D.Brees,T.Brady,2.592108439366363,-10.0
2020,20.0,GB,TB,3.5,-110,betrivers,4.0,-110,betmgm,A.Rodgers,T.Brady,2.854390108060476,-5.0
2020,20.0,KC,BUF,3.0,-110,betmgm,3.0,-110,betmgm,P.Mahomes,J.Allen,0.48110540010711866,14.0
2020,21.0,TB,KC,-3.5,-110,betmgm,-3.0,-110,caesars,T.Brady,P.Mahomes,3.3611071845920053,22.0
2021,1.0,ATL,PHI,3.0,-110,fanduel,3.5,-110,barstool,M.Ryan,J.Hurts,6.7956421629257875,-26.0
2021,1.0,BUF,PIT,6.5,-110,barstool,7.0,-110,betmgm,J.Allen,B.Roethlisberger,6.675963947542006,-7.0
2021,1.0,CAR,NYJ,4.0,-110,betus,5.5,-110,barstool,S.Darnold,Z.Wilson,4.649436511726103,5.0
2021,1.0,CIN,MIN,-3.5,-110,barstool,-3.0,-110,betonlineag,J.Burrow,K.Cousins,-2.4764432962900202,3.0
2021,1.0,DET,SF,-9.0,-110,twinspires,-7.5,-110,barstool,J.Goff,J.Garoppolo,-4.8573846993951815,-8.0
2021,1.0,HOU,JAX,-3.5,-110,barstool,-3.0,-110,betmgm,Ty.Taylor,T.Lawrence,2.9908494908073187,16.0
2021,1.0,IND,SEA,-3.0,-110,barstool,-1.0,-110,fanduel,C.Wentz,R.Wilson,-0.4968349411489715,-12.0
2021,1.0,KC,CLE,5.5,-110,barstool,6.5,-110,draftkings,P.Mahomes,B.Mayfield,5.662355301085915,4.0
2021,1.0,LA,CHI,7.0,-110,draftkings,8.0,-110,intertops,M.Stafford,A.Dalton,5.831065777770437,20.0
2021,1.0,LV,BAL,-4.5,-110,barstool,-4.0,-110,betus,D.Carr,L.Jackson,-5.404575988197667,6.0
2021,1.0,NE,MIA,2.5,-110,lowvig,3.0,-110,betmgm,M.Jones,T.Tagovailoa,1.6223117038413584,-1.0
2021,1.0,NO,GB,-4.5,-110,bovada,-3.0,-110,betmgm,J.Winston,Aa.Rodgers,7.989223574765672,35.0
2021,1.0,NYG,DEN,-3.0,-110,barstool,-1.5,-110,betmgm,D.Jones,T.Bridgewater,0.8748072898096866,-14.0
2021,1.0,TB,DAL,7.5,-110,betmgm,8.5,-110,barstool,T.Brady,D.Prescott,8.514717190661246,2.0
2021,1.0,TEN,ARI,3.0,-110,barstool,3.0,-110,barstool,R.Tannehill,K.Murray,6.221063836207963,-25.0
2021,1.0,WAS,LAC,-1.5,-110,bovada,2.0,-110,barstool,T.Heinicke,J.Herbert,-1.8052263830406694,-4.0
2021,2.0,ARI,MIN,3.5,-110,barstool,4.5,-110,betmgm,K.Murray,K.Cousins,2.0739129442638102,1.0
2021,2.0,BAL,KC,-4.0,-110,betmgm,-3.5,-110,draftkings,L.Jackson,P.Mahomes,1.9708392124301113,1.0
2021,2.0,CAR,NO,-4.0,-110,draftkings,-3.5,-110,barstool,S.Darnold,J.Winston,-8.189357474231374,19.0
2021,2.0,CHI,CIN,1.5,-110,barstool,2.5,-110,betmgm,J.Fields,J.Burrow,0.8123453205127938,3.0
2021,2.0,CLE,HOU,12.5,-110,barstool,13.5,-110,betonlineag,B.Mayfield,D.Mills,9.284640046537818,10.0
2021,2.0,GB,DET,10.5,-110,barstool,11.5,-110,fanduel,Aa.Rodgers,J.Goff,2.492172673844812,18.0
2021,2.0,IND,LA,-4.5,-110,draftkings,-3.5,-110,fanduel,C.Wentz,M.Stafford,-5.055615654320615,-3.0
2021,2.0,JAX,DEN,-6.0,-110,betmgm,-6.0,-110,betmgm,T.Lawrence,T.Bridgewater,-4.647511259278988,-10.0
2021,2.0,LAC,DAL,3.0,-110,barstool,3.0,-110,barstool,J.Herbert,D.Prescott,1.5101916653521412,-3.0
2021,2.0,MIA,BUF,-3.5,-110,barstool,-3.0,-110,betmgm,J.Brissett,J.Allen,-3.6877882262180237,-35.0
2021,2.0,NYJ,NE,-6.0,-110,barstool,-5.0,-110,betmgm,Z.Wilson,M.Jones,-2.339347446075682,-19.0
2021,2.0,PHI,SF,-3.5,-110,barstool,-3.5,-110,barstool,J.Hurts,J.Garoppolo,-3.927174332595038,-6.0
2021,2.0,PIT,LV,5.0,-110,draftkings,6.5,-110,betmgm,B.Roethlisberger,D.Carr,4.243477301905122,-9.0
2021,2.0,SEA,TEN,5.0,-110,draftkings,6.5,-110,fanduel,R.Wilson,R.Tannehill,3.102644973929113,-3.0
2021,2.0,TB,ATL,12.0,-110,draftkings,13.0,-110,betmgm,T.Brady,M.Ryan,10.791055305185074,23.0
2021,2.0,WAS,NYG,3.0,-110,betmgm,3.5,-110,intertops,T.Heinicke,D.Jones,2.619453290692738,1.0
2021,3.0,BUF,WAS,7.0,-110,fanduel,9.5,-110,bovada,Jos.Allen,T.Heinicke,6.434675719071527,22.0
2021,3.0,CLE,CHI,7.0,-110,betus,9.0,-110,draftkings,B.Mayfield,J.Fields,8.333905607190554,20.0
2021,3.0,DAL,PHI,3.5,-110,draftkings,4.0,-110,barstool,D.Prescott,J.Hurts,4.681977996683404,20.0
2021,3.0,DEN,NYJ,8.5,-110,draftkings,11.5,-110,intertops,T.Bridgewater,Z.Wilson,10.891596296937175,26.0
2021,3.0,DET,BAL,-8.0,-110,betus,-7.5,-110,barstool,J.Goff,L.Jackson,-7.432780188986936,-2.0
2021,3.0,HOU,CAR,-7.5,-110,barstool,-3.5,-110,williamhill_us,D.Mills,S.Darnold,-0.530334751143703,-15.0
2021,3.0,JAX,ARI,-7.5,-110,barstool,-6.5,-110,williamhill_us,T.Lawrence,K.Murray,-6.951268252135458,-12.0
2021,3.0,KC,LAC,6.5,-110,barstool,7.0,-110,draftkings,P.Mahomes,J.Herbert,7.986502473300681,-6.0
2021,3.0,LA,TB,-1.5,-110,bovada,1.5,-110,betmgm,M.Stafford,T.Brady,0.7538028817691576,10.0
2021,3.0,LV,MIA,1.0,-110,draftkings,5.5,-110,barstool,D.Carr,J.Brissett,6.342866261976593,3.0
2021,3.0,MIN,SEA,-2.5,-110,draftkings,-1.0,-110,betmgm,K.Cousins,R.Wilson,1.9807276788619703,13.0
2021,3.0,NE,NO,-0.0,-110,williamhill_us,3.0,-110,betmgm,M.Jones,J.Winston,-3.4725627673322093,-15.0
2021,3.0,NYG,ATL,2.5,-110,draftkings,3.0,-110,betus,D.Jones,M.Ryan,1.7687390490269406,-3.0
2021,3.0,PIT,CIN,2.5,-110,lowvig,5.0,-110,barstool,B.Roethlisberger,J.Burrow,6.104307855827534,-14.0
2021,3.0,SF,GB,3.0,-110,draftkings,3.5,-110,williamhill_us,J.Garoppolo,Aa.Rodgers,8.26793809177937,-2.0
2021,3.0,TEN,IND,3.0,-110,draftkings,5.5,-110,fanduel,R.Tannehill,C.Wentz,5.565235252859674,9.0
2021,4.0,ATL,WAS,-1.5,-110,barstool,1.0,-110,betmgm,M.Ryan,T.Heinicke,3.13417192376479,-4.0
2021,4.0,BUF,HOU,16.0,-110,betus,17.5,-110,betmgm,J.Allen,D.Mills,13.697001623959233,40.0
2021,4.0,CHI,DET,3.0,-110,lowvig,3.5,-110,betmgm,J.Fields,J.Goff,0.8834678634124418,10.0
2021,4.0,CIN,JAX,7.0,-110,betmgm,7.5,-110,barstool,J.Burrow,T.Lawrence,8.47899422462698,3.0
2021,4.0,DAL,CAR,4.0,-110,betmgm,5.0,-110,barstool,D.Prescott,S.Darnold,5.037215950290628,8.0
2021,4.0,DEN,BAL,-1.0,-110,bovada,1.5,-110,barstool,D.Lock,L.Jackson,-3.980776488877601,-16.0
2021,4.0,GB,PIT,6.5,-110,draftkings,6.5,-110,draftkings,Aa.Rodgers,B.Roethlisberger,1.9393058085816894,10.0
2021,4.0,LA,ARI,4.5,-110,fanduel,6.0,-110,betmgm,M.Stafford,K.Murray,5.999983438875232,-17.0
2021,4.0,LAC,LV,3.0,-110,fanduel,3.5,-110,barstool,J.Herbert,D.Carr,3.189026309191268,14.0
2021,4.0,MIA,IND,1.5,-110,betmgm,2.0,-110,barstool,J.Brissett,C.Wentz,1.0923967136473245,-10.0
2021,4.0,MIN,CLE,-2.5,-110,fanduel,-1.0,-110,betmgm,K.Cousins,B.Mayfield,3.0796219504488462,-7.0
2021,4.0,NE,TB,-7.0,-110,fanduel,-6.0,-110,betmgm,M.Jones,T.Brady,-6.825045172203034,-2.0
2021,4.0,NO,NYG,7.0,-110,bovada,8.5,-110,barstool,J.Winston,D.Jones,9.807348975596538,-6.0
2021,4.0,NYJ,TEN,-7.5,-110,betus,-6.0,-110,barstool,Z.Wilson,R.Tannehill,-9.010340212004316,3.0
2021,4.0,PHI,KC,-7.0,-110,barstool,-5.5,-110,mybookieag,J.Hurts,P.Mahomes,-5.393084603908667,-12.0
2021,4.0,SF,SEA,2.5,-110,barstool,3.0,-110,betmgm,J.Garoppolo,R.Wilson,4.198979855147902,-7.0
2021,5.0,ARI,SF,4.5,-110,betmgm,5.5,-110,betus,K.Murray,T.Lance,10.209939792234726,7.0
2021,5.0,ATL,NYJ,3.0,-110,betonlineag,3.5,-110,barstool,M.Ryan,Z.Wilson,8.399050286793882,7.0
2021,5.0,BAL,IND,7.0,-110,barstool,7.0,-110,barstool,L.Jackson,C.Wentz,8.537762080235817,6.0
2021,5.0,CAR,PHI,3.0,-110,fanduel,4.5,-110,wynnbet,S.Darnold,J.Hurts,3.3881480109224356,-3.0
2021,5.0,CIN,GB,-3.5,-110,bovada,-3.0,-110,betmgm,J.Burrow,Aa.Rodgers,1.3929631754476837,-3.0
2021,5.0,DAL,NYG,7.0,-110,barstool,7.5,-110,betmgm,D.Prescott,M.Glennon,9.393282951799325,24.0
2021,5.0,HOU,NE,-9.5,-110,betmgm,-8.5,-110,barstool,D.Mills,M.Jones,-4.3345878165988765,-3.0
2021,5.0,JAX,TEN,-4.5,-110,betmgm,-3.5,-110,mybookieag,T.Lawrence,R.Tannehill,-5.459160532764889,-18.0
2021,5.0,KC,BUF,2.5,-110,betus,3.0,-110,betmgm,P.Mahomes,J.Allen,1.7561360617813946,-18.0
2021,5.0,LAC,CLE,-1.0,-110,fanduel,2.5,-110,betmgm,J.Herbert,B.Mayfield,2.1765325659864856,5.0
2021,5.0,LV,CHI,4.5,-110,williamhill_us,6.0,-110,draftkings,D.Carr,J.Fields,5.906599715195757,-11.0
2021,5.0,MIN,DET,7.5,-110,betmgm,10.0,-110,fanduel,K.Cousins,J.Goff,8.421640363036538,2.0
2021,5.0,PIT,DEN,-1.5,-110,fanduel,1.5,-110,bovada,B.Roethlisberger,T.Bridgewater,-0.5609940305066818,8.0
2021,5.0,SEA,LA,-2.5,-110,betus,-1.0,-110,bovada,R.Wilson,M.Stafford,-1.2916347176687137,-9.0
2021,5.0,TB,MIA,9.5,-110,draftkings,10.0,-110,betmgm,T.Brady,J.Brissett,11.718910027534774,28.0
2021,5.0,WAS,NO,-2.5,-110,betus,-1.0,-110,bovada,T.Heinicke,J.Winston,-4.179640252530495,-11.0
2021,6.0,BAL,LAC,2.5,-110,betus,3.5,-110,draftkings,L.Jackson,J.Herbert,6.13692329332719,28.0
2021,6.0,CAR,MIN,-2.0,-110,barstool,1.5,-110,draftkings,S.Darnold,K.Cousins,-0.9579778595990577,-6.0
2021,6.0,CHI,GB,-6.0,-110,betonlineag,-4.0,-110,lowvig,J.Fields,Aa.Rodgers,-1.4313094361575744,-10.0
2021,6.0,CLE,ARI,3.0,-110,betmgm,3.5,-110,barstool,B.Mayfield,K.Murray,0.6413599279633072,-23.0
2021,6.0,DEN,LV,3.5,-110,barstool,3.5,-110,barstool,T.Bridgewater,D.Carr,5.342327645314017,-10.0
2021,6.0,DET,CIN,-3.5,-110,barstool,-3.0,-110,bovada,J.Goff,J.Burrow,-1.9138460147758805,-23.0
2021,6.0,IND,HOU,9.5,-110,bovada,10.5,-110,betmgm,C.Wentz,D.Mills,9.275563372796157,28.0
2021,6.0,JAX,MIA,-3.5,-110,barstool,-3.5,-110,barstool,T.Lawrence,T.Tagovailoa,-1.1631950991198345,3.0
2021,6.0,NE,DAL,-4.5,-110,betus,-3.5,-110,betmgm,M.Jones,D.Prescott,-2.8072614560254046,-6.0
2021,6.0,NYG,LA,-11.0,-110,wynnbet,-8.0,-110,barstool,D.Jones,M.Stafford,-5.616213157544936,-27.0
2021,6.0,PHI,TB,-7.0,-110,betmgm,-6.5,-110,draftkings,J.Hurts,T.Brady,-7.9220234915258825,-6.0
2021,6.0,PIT,SEA,4.0,-110,betmgm,5.5,-110,barstool,B.Roethlisberger,G.Smith,2.007509643616401,3.0
2021,6.0,TEN,BUF,-6.0,-110,bovada,-5.0,-110,betmgm,R.Tannehill,J.Allen,-4.435977366796018,3.0
2021,6.0,WAS,KC,-7.0,-110,betmgm,-6.5,-110,barstool,T.Heinicke,P.Mahomes,-4.915177099908451,-18.0
2021,7.0,ARI,HOU,16.5,-110,barstool,17.5,-110,fanduel,K.Murray,D.Mills,15.282780128946948,26.0
2021,7.0,BAL,CIN,6.0,-110,fanduel,6.5,-110,betmgm,L.Jackson,J.Burrow,8.263827241062424,-24.0
2021,7.0,CLE,DEN,1.5,-110,bovada,5.5,-110,betmgm,C.Keenum,T.Bridgewater,-0.09897354069141617,3.0
2021,7.0,GB,WAS,7.5,-110,betonlineag,10.5,-110,betus,Aa.Rodgers,T.Heinicke,7.033354981681777,14.0
2021,7.0,LA,DET,14.5,-110,barstool,16.0,-110,foxbet,M.Stafford,J.Goff,15.500861429838487,9.0
2021,7.0,LV,PHI,3.0,-110,barstool,3.0,-110,barstool,D.Carr,J.Hurts,4.146839487759676,11.0
2021,7.0,MIA,ATL,-2.5,-110,betmgm,-0.0,-110,betus,T.Tagovailoa,M.Ryan,-0.005169664569480109,-2.0
2021,7.0,NE,NYJ,6.5,-110,wynnbet,7.0,-110,barstool,M.Jones,M.White,8.108316687998162,41.0
2021,7.0,NYG,CAR,-3.0,-110,betmgm,-3.0,-110,betmgm,D.Jones,S.Darnold,1.2990870832318286,22.0
2021,7.0,SEA,NO,-5.0,-110,betus,-4.0,-110,barstool,G.Smith,J.Winston,-3.6852878910434663,-3.0
2021,7.0,SF,IND,3.5,-110,intertops,4.5,-110,barstool,J.Garoppolo,C.Wentz,3.4062397498364114,-12.0
2021,7.0,TB,CHI,12.5,-110,barstool,13.5,-110,betmgm,T.Brady,J.Fields,12.950201987297215,35.0
2021,7.0,TEN,KC,-5.5,-110,betmgm,-4.0,-110,barstool,R.Tannehill,P.Mahomes,-0.7835342741165059,24.0
2021,8.0,ARI,GB,3.5,-110,betus,6.5,-110,wynnbet,K.Murray,Aa.Rodgers,5.5535606819931695,-3.0
2021,8.0,ATL,CAR,3.0,-110,betmgm,3.0,-110,betmgm,M.Ryan,S.Darnold,5.092618452649959,-6.0
2021,8.0,BUF,MIA,13.0,-110,wynnbet,14.0,-110,betonlineag,J.Allen,T.Tagovailoa,13.731081506203676,15.0
2021,8.0,CHI,SF,-4.0,-110,betonlineag,-3.5,-110,betmgm,J.Fields,J.Garoppolo,-3.479294586637137,-11.0
2021,8.0,CLE,PIT,3.0,-110,betus,4.0,-110,intertops,B.Mayfield,B.Roethlisberger,3.128479134183855,-5.0
2021,8.0,DEN,WAS,3.0,-110,betmgm,3.5,-110,barstool,T.Bridgewater,T.Heinicke,5.983724453353983,7.0
2021,8.0,DET,PHI,-3.5,-110,betmgm,-3.0,-110,fanduel,J.Goff,J.Hurts,-1.6220422039573672,-38.0
2021,8.0,HOU,LA,-15.5,-110,fanduel,-14.0,-110,barstool,D.Mills,M.Stafford,-13.690032526110654,-16.0
2021,8.0,IND,TEN,-1.5,-110,bovada,2.5,-110,lowvig,C.Wentz,R.Tannehill,-0.21108812060642845,-3.0
2021,8.0,KC,NYG,9.5,-110,draftkings,10.0,-110,betmgm,P.Mahomes,D.Jones,8.411225618550846,3.0
2021,8.0,LAC,NE,4.5,-110,lowvig,5.5,-110,barstool,J.Herbert,M.Jones,1.8339534838556704,-3.0
2021,8.0,MIN,DAL,-2.5,-110,fanduel,-1.5,-110,betus,K.Cousins,C.Rush,6.2425190767383665,-4.0
2021,8.0,NO,TB,-6.0,-110,betus,-4.0,-110,wynnbet,T.Siemian,T.Brady,-5.772699696746766,9.0
2021,8.0,NYJ,CIN,-11.0,-110,barstool,-8.5,-110,wynnbet,M.White,J.Burrow,-9.094220395238288,3.0
2021,8.0,SEA,JAX,3.5,-110,barstool,4.0,-110,wynnbet,G.Smith,T.Lawrence,7.840007629250346,24.0
2021,9.0,BAL,MIN,5.5,-110,barstool,6.0,-110,draftkings,L.Jackson,K.Cousins,6.388870890912561,3.0
2021,9.0,CAR,NE,-4.0,-110,draftkings,-3.0,-110,betmgm,S.Darnold,M.Jones,-1.8531633028913883,-18.0
2021,9.0,CIN,CLE,2.5,-110,barstool,3.0,-110,draftkings,J.Burrow,B.Mayfield,4.040474258963012,-25.0
2021,9.0,DAL,DEN,8.5,-110,barstool,10.0,-110,betonlineag,D.Prescott,T.Bridgewater,6.616752227524511,-14.0
2021,9.0,IND,NYJ,10.0,-110,wynnbet,10.5,-110,betmgm,C.Wentz,J.Johnson,10.857825056502248,15.0
2021,9.0,JAX,BUF,-14.5,-110,barstool,-14.0,-110,betmgm,T.Lawrence,J.Allen,-13.466164541027538,3.0
2021,9.0,KC,GB,-0.0,-110,betus,7.0,-110,barstool,P.Mahomes,J.Love,5.446447896126193,6.0
2021,9.0,LA,TEN,6.0,-110,betmgm,8.0,-110,mybookieag,M.Stafford,R.Tannehill,5.351367543069937,-12.0
2021,9.0,MIA,HOU,6.5,-110,betonlineag,7.0,-110,barstool,J.Brissett,T.Taylor,3.028374198947674,8.0
2021,9.0,NO,ATL,6.0,-110,barstool,6.0,-110,barstool,T.Siemian,M.Ryan,5.843936831981969,-2.0
2021,9.0,NYG,LV,-3.0,-110,bovada,-2.5,-110,lowvig,D.Jones,D.Carr,-1.1838106567861026,7.0
2021,9.0,PHI,LAC,-3.0,-110,draftkings,-1.5,-110,barstool,J.Hurts,J.Herbert,2.9334217849066717,-3.0
2021,9.0,PIT,CHI,6.0,-110,wynnbet,6.5,-110,barstool,B.Roethlisberger,J.Fields,6.541782959243675,2.0
2021,9.0,SF,ARI,-2.5,-110,barstool,2.5,-110,bovada,J.Garoppolo,C.McCoy,4.127855745351121,-14.0
2021,10.0,ARI,CAR,9.5,-110,barstool,10.5,-110,mybookieag,C.McCoy,P.Walker,8.954213746082377,-24.0
2021,10.0,DAL,ATL,8.5,-110,betmgm,9.0,-110,barstool,D.Prescott,M.Ryan,6.348351150453757,40.0
2021,10.0,DEN,PHI,1.5,-110,betmgm,3.0,-110,draftkings,T.Bridgewater,J.Hurts,2.5680920504635654,-17.0
2021,10.0,GB,SEA,4.0,-110,barstool,5.5,-110,betmgm,A.Rodgers,R.Wilson,9.00597457131645,17.0
2021,10.0,IND,JAX,10.0,-110,bovada,10.5,-110,betmgm,C.Wentz,T.Lawrence,11.16128726880088,6.0
2021,10.0,LAC,MIN,2.5,-110,lowvig,3.0,-110,wynnbet,J.Herbert,K.Cousins,2.2785281557386066,-7.0
2021,10.0,LV,KC,-2.5,-110,draftkings,-2.5,-110,draftkings,D.Carr,P.Mahomes,0.12166460679681233,-27.0
2021,10.0,MIA,BAL,-7.5,-110,betmgm,-7.0,-110,foxbet,J.Brissett,L.Jackson,-5.815951442977939,12.0
2021,10.0,NE,CLE,1.0,-110,intertops,2.5,-110,betus,M.Jones,B.Mayfield,1.7487622459781271,38.0
2021,10.0,NYJ,BUF,-13.0,-110,barstool,-12.0,-110,fanduel,M.White,J.Allen,-12.90582691983942,-28.0
2021,10.0,PIT,DET,6.5,-110,fanduel,9.5,-110,barstool,M.Rudolph,J.Goff,8.294643186930774,0.0
2021,10.0,SF,LA,-4.0,-110,barstool,-3.5,-110,fanduel,J.Garoppolo,M.Stafford,-2.6862753238058947,21.0
2021,10.0,TEN,NO,3.0,-110,barstool,3.0,-110,barstool,R.Tannehill,T.Siemian,5.661292285298081,2.0
2021,10.0,WAS,TB,-9.5,-110,barstool,-9.5,-110,barstool,T.Heinicke,T.Brady,-8.841324767256138,10.0
2021,11.0,ATL,NE,-6.5,-110,betmgm,-5.5,-110,fanduel,M.Ryan,M.Jones,-6.021261008986528,-25.0
2021,11.0,BUF,IND,6.5,-110,draftkings,7.0,-110,betmgm,J.Allen,C.Wentz,9.03122482109709,-26.0
2021,11.0,CAR,WAS,3.0,-110,wynnbet,3.5,-110,betmgm,C.Newton,T.Heinicke,1.7574042322986199,-6.0
