global_timestamp,previous_timestamp,next_timestamp,id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,sugarhouse,SugarHouse,2022-01-31T10:46:29Z,spreads,2022-01-31T10:46:29Z,Cincinnati Bengals,-109,4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,sugarhouse,SugarHouse,2022-01-31T10:46:29Z,spreads,2022-01-31T10:46:29Z,Los Angeles Rams,-112,-4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,sugarhouse,SugarHouse,2022-01-31T10:46:29Z,totals,2022-01-31T10:46:29Z,Over,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,sugarhouse,SugarHouse,2022-01-31T10:46:29Z,totals,2022-01-31T10:46:29Z,Under,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,sugarhouse,SugarHouse,2022-01-31T10:46:29Z,h2h,2022-01-31T10:46:29Z,Cincinnati Bengals,170,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,sugarhouse,SugarHouse,2022-01-31T10:46:29Z,h2h,2022-01-31T10:46:29Z,Los Angeles Rams,-196,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,twinspires,TwinSpires,2022-01-31T10:46:25Z,spreads,2022-01-31T10:46:25Z,Cincinnati Bengals,-109,4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,twinspires,TwinSpires,2022-01-31T10:46:25Z,spreads,2022-01-31T10:46:25Z,Los Angeles Rams,-112,-4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,twinspires,TwinSpires,2022-01-31T10:46:25Z,totals,2022-01-31T10:46:25Z,Over,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,twinspires,TwinSpires,2022-01-31T10:46:25Z,totals,2022-01-31T10:46:25Z,Under,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,twinspires,TwinSpires,2022-01-31T10:46:25Z,h2h,2022-01-31T10:46:25Z,Cincinnati Bengals,165,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,twinspires,TwinSpires,2022-01-31T10:46:25Z,h2h,2022-01-31T10:46:25Z,Los Angeles Rams,-200,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,barstool,Barstool Sportsbook,2022-01-31T10:46:11Z,spreads,2022-01-31T10:46:11Z,Cincinnati Bengals,-109,4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,barstool,Barstool Sportsbook,2022-01-31T10:46:11Z,spreads,2022-01-31T10:46:11Z,Los Angeles Rams,-112,-4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,barstool,Barstool Sportsbook,2022-01-31T10:46:11Z,totals,2022-01-31T10:46:11Z,Over,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,barstool,Barstool Sportsbook,2022-01-31T10:46:11Z,totals,2022-01-31T10:46:11Z,Under,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,barstool,Barstool Sportsbook,2022-01-31T10:46:11Z,h2h,2022-01-31T10:46:11Z,Cincinnati Bengals,165,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,barstool,Barstool Sportsbook,2022-01-31T10:46:11Z,h2h,2022-01-31T10:46:11Z,Los Angeles Rams,-200,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,fanduel,FanDuel,2022-01-31T10:45:43Z,spreads,2022-01-31T10:45:43Z,Cincinnati Bengals,-112,4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,fanduel,FanDuel,2022-01-31T10:45:43Z,spreads,2022-01-31T10:45:43Z,Los Angeles Rams,-108,-4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,fanduel,FanDuel,2022-01-31T10:45:43Z,totals,2022-01-31T10:45:43Z,Over,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,fanduel,FanDuel,2022-01-31T10:45:43Z,totals,2022-01-31T10:45:43Z,Under,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,fanduel,FanDuel,2022-01-31T10:45:43Z,h2h,2022-01-31T10:45:43Z,Cincinnati Bengals,166,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,fanduel,FanDuel,2022-01-31T10:45:43Z,h2h,2022-01-31T10:45:43Z,Los Angeles Rams,-196,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,betmgm,BetMGM,2022-01-31T10:44:32Z,spreads,2022-01-31T10:44:32Z,Cincinnati Bengals,-110,3.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,betmgm,BetMGM,2022-01-31T10:44:32Z,spreads,2022-01-31T10:44:32Z,Los Angeles Rams,-110,-3.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,betmgm,BetMGM,2022-01-31T10:44:32Z,totals,2022-01-31T10:44:32Z,Over,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,betmgm,BetMGM,2022-01-31T10:44:32Z,totals,2022-01-31T10:44:32Z,Under,-110,49.5
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,betmgm,BetMGM,2022-01-31T10:44:32Z,h2h,2022-01-31T10:44:32Z,Cincinnati Bengals,155,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,betmgm,BetMGM,2022-01-31T10:44:32Z,h2h,2022-01-31T10:44:32Z,Los Angeles Rams,-189,
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,unibet,Unibet,2022-01-31T10:48:07Z,spreads,2022-01-31T10:48:07Z,Cincinnati Bengals,-109,4.0
2022-01-31T10:55:00Z,2022-01-31T10:45:00Z,2022-01-31T11:05:00Z,62232593efa227f6b1319f12f0439402,americanfootball_nfl,NFL,2022-02-13T23:30:00Z,Cincinnati Bengals,Los Angeles Rams,unibet,Unibet,2022-01-31T10:48:07Z,spreads,2022-01-31T10:48:07Z,Los Angeles Rams,-111,-4.0
