global_timestamp,previous_timestamp,next_timestamp,id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,draftkings,DraftKings,2023-12-30T10:55:01Z,h2h,2023-12-30T10:55:01Z,Dallas Cowboys,-265,
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,draftkings,DraftKings,2023-12-30T10:55:01Z,h2h,2023-12-30T10:55:01Z,Detroit Lions,215,
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,draftkings,DraftKings,2023-12-30T10:55:01Z,spreads,2023-12-30T10:55:01Z,Dallas Cowboys,-105,-6.0
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,draftkings,DraftKings,2023-12-30T10:55:01Z,spreads,2023-12-30T10:55:01Z,Detroit Lions,-115,6.0
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,draftkings,DraftKings,2023-12-30T10:55:01Z,totals,2023-12-30T10:55:01Z,Over,-112,52.0
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,draftkings,DraftKings,2023-12-30T10:55:01Z,totals,2023-12-30T10:55:01Z,Under,-108,52.0
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,fanduel,FanDuel,2023-12-30T10:55:03Z,h2h,2023-12-30T10:55:03Z,Dallas Cowboys,-225,
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,fanduel,FanDuel,2023-12-30T10:55:03Z,h2h,2023-12-30T10:55:03Z,Detroit Lions,188,
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,fanduel,FanDuel,2023-12-30T10:55:03Z,spreads,2023-12-30T10:55:03Z,Dallas Cowboys,-118,-4.5
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,fanduel,FanDuel,2023-12-30T10:55:03Z,spreads,2023-12-30T10:55:03Z,Detroit Lions,-104,4.5
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,fanduel,FanDuel,2023-12-30T10:55:03Z,totals,2023-12-30T10:55:03Z,Over,-105,52.5
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,fanduel,FanDuel,2023-12-30T10:55:03Z,totals,2023-12-30T10:55:03Z,Under,-115,52.5
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,mybookieag,MyBookie.ag,2023-12-30T10:55:32Z,h2h,2023-12-30T10:55:32Z,Dallas Cowboys,-250,
2023-12-30T10:55:38Z,2023-12-30T10:50:38Z,2023-12-30T11:00:38Z,e282b9dedc7fbb32af43dcd2c0514ddf,americanfootball_nfl,NFL,2023-12-31T01:18:00Z,Dallas Cowboys,Detroit Lions,mybookieag,MyBookie.ag,2023-12-30T10:55:32Z,h2h,2023-12-30T10:55:32Z,Detroit Lions,200,
