global_timestamp,previous_timestamp,next_timestamp,id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,unibet,Unibet,2021-01-15T10:46:36Z,h2h,2021-01-15T10:46:36Z,Green Bay Packers,-333,
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,unibet,Unibet,2021-01-15T10:46:36Z,h2h,2021-01-15T10:46:36Z,Los Angeles Rams,260,
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,unibet,Unibet,2021-01-15T10:46:36Z,spreads,2021-01-15T10:46:36Z,Green Bay Packers,-115,-6.5
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,unibet,Unibet,2021-01-15T10:46:36Z,spreads,2021-01-15T10:46:36Z,Los Angeles Rams,-105,6.5
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,unibet,Unibet,2021-01-15T10:46:36Z,totals,2021-01-15T10:46:36Z,Over,-110,45.5
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,unibet,Unibet,2021-01-15T10:46:36Z,totals,2021-01-15T10:46:36Z,Under,-110,45.5
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,betrivers,BetRivers,2021-01-15T10:48:48Z,h2h,2021-01-15T10:48:48Z,Green Bay Packers,-312,
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,betrivers,BetRivers,2021-01-15T10:48:48Z,h2h,2021-01-15T10:48:48Z,Los Angeles Rams,270,
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,betrivers,BetRivers,2021-01-15T10:48:48Z,spreads,2021-01-15T10:48:48Z,Green Bay Packers,-115,-6.5
2021-01-15T10:55:00Z,2021-01-15T10:45:00Z,2021-01-15T11:05:00Z,745aafba0d97e78c7e9d337dd0704d36,americanfootball_nfl,NFL,2021-01-16T21:35:00Z,Green Bay Packers,Los Angeles Rams,betrivers,BetRivers,2021-01-15T10:48:48Z,spreads,2021-01-15T10:48:48Z,Los Angeles Rams,-106,6.5
