global_timestamp,previous_timestamp,next_timestamp,id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,draftkings,DraftKings,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:15Z,Arizona Cardinals,164,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,draftkings,DraftKings,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:15Z,Miami Dolphins,-198,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,draftkings,DraftKings,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:15Z,Arizona Cardinals,-108,4.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,draftkings,DraftKings,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:15Z,Miami Dolphins,-112,-4.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,draftkings,DraftKings,2024-10-26T10:55:16Z,totals,2024-10-26T10:55:15Z,Over,-112,46.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,draftkings,DraftKings,2024-10-26T10:55:16Z,totals,2024-10-26T10:55:15Z,Under,-108,46.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,williamhill_us,Caesars,2024-10-26T10:54:10Z,h2h,2024-10-26T10:54:10Z,Arizona Cardinals,178,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,williamhill_us,Caesars,2024-10-26T10:54:10Z,h2h,2024-10-26T10:54:10Z,Miami Dolphins,-215,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,williamhill_us,Caesars,2024-10-26T10:54:10Z,spreads,2024-10-26T10:54:10Z,Arizona Cardinals,-110,4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,williamhill_us,Caesars,2024-10-26T10:54:10Z,spreads,2024-10-26T10:54:10Z,Miami Dolphins,-110,-4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,williamhill_us,Caesars,2024-10-26T10:54:10Z,totals,2024-10-26T10:54:10Z,Over,-110,46.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,williamhill_us,Caesars,2024-10-26T10:54:10Z,totals,2024-10-26T10:54:10Z,Under,-110,46.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betus,BetUS,2024-10-26T10:55:17Z,h2h,2024-10-26T10:55:17Z,Arizona Cardinals,170,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betus,BetUS,2024-10-26T10:55:17Z,h2h,2024-10-26T10:55:17Z,Miami Dolphins,-200,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betus,BetUS,2024-10-26T10:55:17Z,spreads,2024-10-26T10:55:17Z,Arizona Cardinals,-115,4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betus,BetUS,2024-10-26T10:55:17Z,spreads,2024-10-26T10:55:17Z,Miami Dolphins,-105,-4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betus,BetUS,2024-10-26T10:55:17Z,totals,2024-10-26T10:55:17Z,Over,-110,46.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betus,BetUS,2024-10-26T10:55:17Z,totals,2024-10-26T10:55:17Z,Under,-110,46.0
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,fanduel,FanDuel,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:16Z,Arizona Cardinals,164,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,fanduel,FanDuel,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:16Z,Miami Dolphins,-196,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,fanduel,FanDuel,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:16Z,Arizona Cardinals,-115,4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,fanduel,FanDuel,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:16Z,Miami Dolphins,-105,-4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,fanduel,FanDuel,2024-10-26T10:55:16Z,totals,2024-10-26T10:55:16Z,Over,-110,46.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,fanduel,FanDuel,2024-10-26T10:55:16Z,totals,2024-10-26T10:55:16Z,Under,-110,46.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betrivers,BetRivers,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:16Z,Arizona Cardinals,170,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betrivers,BetRivers,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:16Z,Miami Dolphins,-210,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betrivers,BetRivers,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:16Z,Arizona Cardinals,-108,4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betrivers,BetRivers,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:16Z,Miami Dolphins,-113,-4.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betrivers,BetRivers,2024-10-26T10:55:16Z,totals,2024-10-26T10:55:16Z,Over,-108,46.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betrivers,BetRivers,2024-10-26T10:55:16Z,totals,2024-10-26T10:55:16Z,Under,-113,46.5
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betmgm,BetMGM,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:16Z,Arizona Cardinals,180,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betmgm,BetMGM,2024-10-26T10:55:16Z,h2h,2024-10-26T10:55:16Z,Miami Dolphins,-225,
2024-10-26T10:55:39Z,2024-10-26T10:50:39Z,2024-10-26T11:00:39Z,2883af924ad72a75da65e3257b9284e7,americanfootball_nfl,NFL,2024-10-27T17:00:00Z,Miami Dolphins,Arizona Cardinals,betmgm,BetMGM,2024-10-26T10:55:16Z,spreads,2024-10-26T10:55:16Z,Arizona Cardinals,-110,4.5
