global_timestamp,previous_timestamp,next_timestamp,id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,fanduel,FanDuel,2023-10-31T10:55:07Z,h2h,2023-10-31T10:55:07Z,Pittsburgh Steelers,-156,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,fanduel,FanDuel,2023-10-31T10:55:07Z,h2h,2023-10-31T10:55:07Z,Tennessee Titans,132,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,fanduel,FanDuel,2023-10-31T10:55:07Z,spreads,2023-10-31T10:55:07Z,Pittsburgh Steelers,-104,-3.0
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,fanduel,FanDuel,2023-10-31T10:55:07Z,spreads,2023-10-31T10:55:07Z,Tennessee Titans,-118,3.0
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,fanduel,FanDuel,2023-10-31T10:55:07Z,totals,2023-10-31T10:55:07Z,Over,-105,36.5
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,fanduel,FanDuel,2023-10-31T10:55:07Z,totals,2023-10-31T10:55:07Z,Under,-115,36.5
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,draftkings,DraftKings,2023-10-31T10:54:55Z,h2h,2023-10-31T10:54:55Z,Pittsburgh Steelers,-155,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,draftkings,DraftKings,2023-10-31T10:54:55Z,h2h,2023-10-31T10:54:55Z,Tennessee Titans,130,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,draftkings,DraftKings,2023-10-31T10:54:55Z,spreads,2023-10-31T10:54:55Z,Pittsburgh Steelers,-108,-3.0
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,draftkings,DraftKings,2023-10-31T10:54:55Z,spreads,2023-10-31T10:54:55Z,Tennessee Titans,-112,3.0
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,draftkings,DraftKings,2023-10-31T10:54:55Z,totals,2023-10-31T10:54:55Z,Over,-112,36.0
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,draftkings,DraftKings,2023-10-31T10:54:55Z,totals,2023-10-31T10:54:55Z,Under,-108,36.0
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,lowvig,LowVig.ag,2023-10-31T10:54:36Z,h2h,2023-10-31T10:54:36Z,Pittsburgh Steelers,-150,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,lowvig,LowVig.ag,2023-10-31T10:54:36Z,h2h,2023-10-31T10:54:36Z,Tennessee Titans,130,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,lowvig,LowVig.ag,2023-10-31T10:54:36Z,spreads,2023-10-31T10:54:36Z,Pittsburgh Steelers,-118,-2.5
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,lowvig,LowVig.ag,2023-10-31T10:54:36Z,spreads,2023-10-31T10:54:36Z,Tennessee Titans,107,2.5
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,lowvig,LowVig.ag,2023-10-31T10:54:36Z,totals,2023-10-31T10:54:36Z,Over,-102,36.5
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,lowvig,LowVig.ag,2023-10-31T10:54:36Z,totals,2023-10-31T10:54:36Z,Under,-113,36.5
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,betonlineag,BetOnline.ag,2023-10-31T10:55:31Z,h2h,2023-10-31T10:55:31Z,Pittsburgh Steelers,-149,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,betonlineag,BetOnline.ag,2023-10-31T10:55:31Z,h2h,2023-10-31T10:55:31Z,Tennessee Titans,130,
2023-10-31T10:55:41Z,2023-10-31T10:50:42Z,2023-10-31T11:00:40Z,32af8c89aaa69de55f0267103f5cc765,americanfootball_nfl,NFL,2023-11-03T00:15:00Z,Pittsburgh Steelers,Tennessee Titans,betonlineag,BetOnline.ag,2023-10-31T10:55:31Z,spreads,2023-10-31T10:55:31Z,Pittsburgh Steelers,-122,-2.5
