global_timestamp,previous_timestamp,next_timestamp,id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,unibet,Unibet,2021-12-17T10:46:12Z,spreads,2021-12-17T10:46:12Z,Indianapolis Colts,-114,-2.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,unibet,Unibet,2021-12-17T10:46:12Z,spreads,2021-12-17T10:46:12Z,New England Patriots,-106,2.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,unibet,Unibet,2021-12-17T10:46:12Z,totals,2021-12-17T10:46:12Z,Over,-112,45.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,unibet,Unibet,2021-12-17T10:46:12Z,totals,2021-12-17T10:46:12Z,Under,-108,45.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,unibet,Unibet,2021-12-17T10:46:12Z,h2h,2021-12-17T10:46:12Z,Indianapolis Colts,-137,
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,unibet,Unibet,2021-12-17T10:46:12Z,h2h,2021-12-17T10:46:12Z,New England Patriots,120,
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,foxbet,FOX Bet,2021-12-17T10:46:42Z,spreads,2021-12-17T10:46:42Z,Indianapolis Colts,-110,-2.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,foxbet,FOX Bet,2021-12-17T10:46:42Z,spreads,2021-12-17T10:46:42Z,New England Patriots,-110,2.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,foxbet,FOX Bet,2021-12-17T10:46:42Z,totals,2021-12-17T10:46:42Z,Over,-110,45.5
2021-12-17T10:55:00Z,2021-12-17T10:45:00Z,2021-12-17T11:05:00Z,bd655d64333fb0896b5b78dd3602e235,americanfootball_nfl,NFL,2021-12-19T01:15:00Z,Indianapolis Colts,New England Patriots,foxbet,FOX Bet,2021-12-17T10:46:42Z,totals,2021-12-17T10:46:42Z,Under,-110,45.5
